casNum,compound,flashPoint,id,img,pre_smiles,productCode,sds,smiles
3590-84-9,TETRA-n-OCTYLTIN,94.0,molid238,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNT7730.gif,C(CCCCCCC)[Sn](CCCCCCCC)(CCCCCCCC)CCCCCCCC,SNT7730,https://s3.amazonaws.com/gelest/sds/SNT7730_GHS+US_English+US.pdf,C(CCCCCCC)[Sn](CCCCCCCC)(CCCCCCCC)CCCCCCCC
595-90-4,TETRAPHENYLTIN,231.0,molid239,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNT7760.gif,C1(=CC=CC=C1)[Sn](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,SNT7760,https://s3.amazonaws.com/gelest/sds/SNT7760_GHS+US_English+US.pdf,C1(=CC=CC=C1)[Sn](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1
2176-98-9,TETRA-n-PROPYLTIN,65.0,molid240,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNT7885.gif,C(CC)[Sn](CCC)(CCC)CCC,SNT7885,https://s3.amazonaws.com/gelest/sds/SNT7885_GHS+US_English+US.pdf,C(CC)[Sn](CCC)(CCC)CCC
6746-22-1,TETRA-p-TOLYLTIN,200.0,molid241,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNT7894.gif,C1(=CC=C(C=C1)[Sn](C1=CC=C(C=C1)C)(C1=CC=C(C=C1)C)C1=CC=C(C=C1)C)C,SNT7894,https://s3.amazonaws.com/gelest/sds/SNT7894_GHS+US_English+US.pdf,C1(=CC=C(C=C1)[Sn](C1=CC=C(C=C1)C)(C1=CC=C(C=C1)C)C1=CC=C(C=C1)C)C
1112-56-7,TETRAVINYLTIN,40.0,molid242,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNT7906.gif,C(=C)[Sn](C=C)(C=C)C=C,SNT7906,https://s3.amazonaws.com/gelest/sds/SNT7906_GHS+US_English+US.pdf,C(=C)[Sn](C=C)(C=C)C=C
54663-78-4,2-THIENYLTRI-n-BUTYLTIN,106.0,molid243,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNT7909.gif,S1C(=CC=C1)[Sn](CCCC)(CCCC)CCCC,SNT7909,https://s3.amazonaws.com/gelest/sds/SNT7909_GHS+US_English+US.pdf,S1C(=CC=C1)[Sn](CCCC)(CCCC)CCCC
7440-31-5,TIN,1166.0,molid244,https://www.gelest.com:443/wp-content/uploads/SNT7910.png,[Sn],SNT7910,https://s3.amazonaws.com/gelest/sds/SNT7910_GHS+US_English+US.pdf,[Sn]
10025-69-1,TIN(II) CHLORIDE,20.0,molid245,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNT7921.gif,[Sn](Cl)Cl,SNT7921,https://s3.amazonaws.com/gelest/sds/SNT7921_GHS+US_English+US.pdf,[Sn](Cl)Cl
7646-78-8,TIN(IV) CHLORIDE,50.0,molid246,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNT7930.gif,[Sn](Cl)(Cl)(Cl)Cl,SNT7930,https://s3.amazonaws.com/gelest/sds/SNT7930_GHS+US_English+US.pdf,[Sn](Cl)(Cl)(Cl)Cl
7790-47-8,TIN(IV) IODIDE,20.0,molid247,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNT7946.gif,[Sn](I)(I)(I)I,SNT7946,https://s3.amazonaws.com/gelest/sds/SNT7946_GHS+US_English+US.pdf,[Sn](I)(I)(I)I
53408-94-9,TIN(II) METHANESULFONATE,0.0,molid248,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNT7947.gif,CS(=O)(=O)[O-].[Sn+2].CS(=O)(=O)[O-],SNT7947,https://s3.amazonaws.com/gelest/sds/SNT7947_GHS+US_English+US.pdf,CS(=O)(=O)[O-].[Sn+2].CS(=O)(=O)[O-]
1912-84-1,TIN(II) OLEATE,110.0,molid249,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNT7955.gif,C(CCCCCCC\C=C/CCCCCCCC)(=O)[O-].[Sn+2].C(CCCCCCC\C=C/CCCCCCCC)(=O)[O-],SNT7955,https://s3.amazonaws.com/gelest/sds/SNT7955_GHS+US_English+US.pdf,C(CCCCCCC\C=C/CCCCCCCC)(=O)[O-].[Sn+2].C(CCCCCCC\C=C/CCCCCCCC)(=O)[O-]
814-94-8,TIN(II) OXALATE,0.0,molid250,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNT7960.gif,C(C(=O)[O-])(=O)[O-].[Sn+2],SNT7960,https://s3.amazonaws.com/gelest/sds/SNT7960_GHS+US_English+US.pdf,C(C(=O)[O-])(=O)[O-].[Sn+2]
21651-19-4,TIN(II) OXIDE,0.0,molid251,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNT7968.gif,[Sn]=O,SNT7968,https://s3.amazonaws.com/gelest/sds/SNT7968_GHS+US_English+US.pdf,[Sn]=O
56-36-0,TRI-n-BUTYLACETOXYTIN,120.0,molid254,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNT8060.gif,C(CCC)C(C(=O)O[Sn])(CCCC)CCCC,SNT8060,https://s3.amazonaws.com/gelest/sds/SNT8060_GHS+US_English+US.pdf,C(CCC)C(C(=O)O[Sn])(CCCC)CCCC
17846-68-3,TRI-n-BUTYLAZIDOTIN,110.0,molid255,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNT8065.gif,C(CCC)[Sn](N=[N+]=[N-])(CCCC)CCCC,SNT8065,https://s3.amazonaws.com/gelest/sds/SNT8065_GHS+US_English+US.pdf,C(CCC)[Sn](N=[N+]=[N-])(CCCC)CCCC
4342-36-3,TRI-n-BUTYLBENZOYLOXYTIN,174.0,molid256,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNT8070.gif,C(CCC)[Sn](OC(C1=CC=CC=C1)=O)(CCCC)CCCC,SNT8070,https://s3.amazonaws.com/gelest/sds/SNT8070_GHS+US_English+US.pdf,C(CCC)[Sn](OC(C1=CC=CC=C1)=O)(CCCC)CCCC
1461-23-0,TRI-n-BUTYLBROMOTIN,120.0,molid257,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNT8076.gif,C(CCC)[Sn](Br)(CCCC)CCCC,SNT8076,https://s3.amazonaws.com/gelest/sds/SNT8076_GHS+US_English+US.pdf,C(CCC)[Sn](Br)(CCCC)CCCC
1461-22-9,TRI-n-BUTYLCHLOROTIN,120.0,molid258,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNT8085.gif,C(CCC)[Sn](Cl)(CCCC)CCCC,SNT8085,https://s3.amazonaws.com/gelest/sds/SNT8085_GHS+US_English+US.pdf,C(CCC)[Sn](Cl)(CCCC)CCCC
36253-76-6,TRI-n-BUTYLETHOXYTIN,104.0,molid259,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNT8090.gif,C(CCC)[Sn](OCC)(CCCC)CCCC,SNT8090,https://s3.amazonaws.com/gelest/sds/SNT8090_GHS+US_English+US.pdf,C(CCC)[Sn](OCC)(CCCC)CCCC
1983-10-4,TRI-n-BUTYLFLUOROTIN,150.0,molid260,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNT8095.gif,C(CCC)[Sn](F)(CCCC)CCCC,SNT8095,https://s3.amazonaws.com/gelest/sds/SNT8095_GHS+US_English+US.pdf,C(CCC)[Sn](F)(CCCC)CCCC
7342-47-4,TRI-n-BUTYLIODOTIN,113.0,molid261,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNT8105.gif,C(CCC)[Sn](I)(CCCC)CCCC,SNT8105,https://s3.amazonaws.com/gelest/sds/SNT8105_GHS+US_English+US.pdf,C(CCC)[Sn](I)(CCCC)CCCC
1067-52-3,TRI-n-BUTYLMETHOXYTIN,98.0,molid262,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNT8110.gif,C(CCC)[Sn](OC)(CCCC)CCCC,SNT8110,https://s3.amazonaws.com/gelest/sds/SNT8110_GHS+US_English+US.pdf,C(CCC)[Sn](OC)(CCCC)CCCC
1528-01-4,TRI-n-BUTYLMETHYLTIN,100.0,molid263,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNT8120.gif,C(CCC)[Sn](C)(CCCC)CCCC,SNT8120,https://s3.amazonaws.com/gelest/sds/SNT8120_GHS+US_English+US.pdf,C(CCC)[Sn](C)(CCCC)CCCC
688-73-3,TRI-n-BUTYLTIN HYDRIDE,40.0,molid264,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNT8130.gif,C(CCC)[SnH](CCCC)CCCC,SNT8130,https://s3.amazonaws.com/gelest/sds/SNT8130_GHS+US_English+US.pdf,C(CCC)[SnH](CCCC)CCCC
3091-32-5,TRICYCLOHEXYLCHLOROTIN,150.0,molid265,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNT8159.gif,C1(CCCCC1)[Sn](Cl)(C1CCCCC1)C1CCCCC1,SNT8159,https://s3.amazonaws.com/gelest/sds/SNT8159_GHS+US_English+US.pdf,C1(CCCCC1)[Sn](Cl)(C1CCCCC1)C1CCCCC1
6056-50-4,TRICYCLOHEXYLTIN HYDRIDE,105.0,molid266,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNT8163.gif,C1(CCCCC1)[SnH](C1CCCCC1)C1CCCCC1,SNT8163,https://s3.amazonaws.com/gelest/sds/SNT8163_GHS+US_English+US.pdf,C1(CCCCC1)[SnH](C1CCCCC1)C1CCCCC1
2767-54-6,TRIETHYLBROMOTIN,99.0,molid267,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNT8210.gif,C(C)[Sn](Br)(CC)CC,SNT8210,https://s3.amazonaws.com/gelest/sds/SNT8210_GHS+US_English+US.pdf,C(C)[Sn](Br)(CC)CC
420-60-0,TRIMETHYLFLUOROTIN,65.0,molid270,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNT8530.gif,C[Sn](F)(C)C,SNT8530,https://s3.amazonaws.com/gelest/sds/SNT8530_GHS+US_English+US.pdf,C[Sn](F)(C)C
811-73-4,TRIMETHYLIODOTIN,65.0,molid271,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNT8565.gif,C[Sn](I)(C)C,SNT8565,https://s3.amazonaws.com/gelest/sds/SNT8565_GHS+US_English+US.pdf,C[Sn](I)(C)C
3342-67-4,TRI-n-PENTYLCHLOROTIN,120.0,molid272,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNT8583.gif,C(CCCC)[Sn](Cl)(CCCCC)CCCCC,SNT8583,https://s3.amazonaws.com/gelest/sds/SNT8583_GHS+US_English+US.pdf,C(CCCC)[Sn](Cl)(CCCCC)CCCCC
17955-46-3,TRI-n-BUTYLSTANNYLTRIMETHYLSILANE,110.0,molid273,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNT8585.gif,C(CCC)[Sn](CCCC)(CCCC)[Si](C)(C)C,SNT8585,https://s3.amazonaws.com/gelest/sds/SNT8585_GHS+US_English+US.pdf,C(CCC)[Sn](CCCC)(CCCC)[Si](C)(C)C
900-95-8,TRIPHENYLACETOXYTIN,110.0,molid274,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNT8595.gif,C1(=CC=CC=C1)C(C(=O)O[Sn])(C1=CC=CC=C1)C1=CC=CC=C1,SNT8595,https://s3.amazonaws.com/gelest/sds/SNT8595_GHS+US_English+US.pdf,C1(=CC=CC=C1)C(C(=O)O[Sn])(C1=CC=CC=C1)C1=CC=CC=C1
63353-12-8,TRINEOPHYLTIN HYDRIDE,110.0,molid275,https://www.gelest.com:443/wp-content/uploads/SNT8623.5-600x454.png,C(C(C)(C)C1=CC=CC=C1)[SnH](CC(C)(C)C1=CC=CC=C1)CC(C)(C)C1=CC=CC=C1,SNT8623.5,https://s3.amazonaws.com/gelest/sds/SNT8623.5_GHS+US_English+US.pdf,C(C(C)(C)C1=CC=CC=C1)[SnH](CC(C)(C)C1=CC=CC=C1)CC(C)(C)C1=CC=CC=C1
2587-76-0,TRI-n-OCTYLCHLOROTIN,204.0,molid276,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNT8624.gif,C(CCCCCCC)[Sn](Cl)(CCCCCCCC)CCCCCCCC,SNT8624,https://s3.amazonaws.com/gelest/sds/SNT8624_GHS+US_English+US.pdf,C(CCCCCCC)[Sn](Cl)(CCCCCCCC)CCCCCCCC
639-58-7,TRIPHENYLCHLOROTIN,70.0,molid277,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNT8650.gif,C1(=CC=CC=C1)[Sn](Cl)(C1=CC=CC=C1)C1=CC=CC=C1,SNT8650,https://s3.amazonaws.com/gelest/sds/SNT8650_GHS+US_English+US.pdf,C1(=CC=CC=C1)[Sn](Cl)(C1=CC=CC=C1)C1=CC=CC=C1
379-52-2,TRIPHENYLFLUOROTIN,20.0,molid278,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNT8670.gif,C1(=CC=CC=C1)[Sn](F)(C1=CC=CC=C1)C1=CC=CC=C1,SNT8670,https://s3.amazonaws.com/gelest/sds/SNT8670_GHS+US_English+US.pdf,C1(=CC=CC=C1)[Sn](F)(C1=CC=CC=C1)C1=CC=CC=C1
76-87-9,TRIPHENYLHYDROXYTIN,110.0,molid279,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNT8680.gif,C1(=CC=CC=C1)[Sn](O)(C1=CC=CC=C1)C1=CC=CC=C1,SNT8680,https://s3.amazonaws.com/gelest/sds/SNT8680_GHS+US_English+US.pdf,C1(=CC=CC=C1)[Sn](O)(C1=CC=CC=C1)C1=CC=CC=C1
894-09-7,TRIPHENYLIODOTIN,110.0,molid280,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNT8683.gif,C1(=CC=CC=C1)[Sn](I)(C1=CC=CC=C1)C1=CC=CC=C1,SNT8683,https://s3.amazonaws.com/gelest/sds/SNT8683_GHS+US_English+US.pdf,C1(=CC=CC=C1)[Sn](I)(C1=CC=CC=C1)C1=CC=CC=C1
892-20-6,TRIPHENYLTIN HYDRIDE,110.0,molid281,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNT8700.gif,C1(=CC=CC=C1)[SnH](C1=CC=CC=C1)C1=CC=CC=C1,SNT8700,https://s3.amazonaws.com/gelest/sds/SNT8700_GHS+US_English+US.pdf,C1(=CC=CC=C1)[SnH](C1=CC=CC=C1)C1=CC=CC=C1
2279-76-7,TRI-n-PROPYLCHLOROTIN,110.0,molid282,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNT8708.gif,C(CC)[Sn](Cl)(CCC)CCC,SNT8708,https://s3.amazonaws.com/gelest/sds/SNT8708_GHS+US_English+US.pdf,C(CC)[Sn](Cl)(CCC)CCC
7486-35-3,VINYLTRI-n-BUTYLTIN,110.0,molid283,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/SNV9100.gif,C(=C)[Sn](CCCC)(CCCC)CCCC,SNV9100,https://s3.amazonaws.com/gelest/sds/SNV9100_GHS+US_English+US.pdf,C(=C)[Sn](CCCC)(CCCC)CCCC
762-67-4,ALLYLTRICHLOROGERMANE,55.0,molid284,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GEA0515.gif,C(C=C)[Ge](Cl)(Cl)Cl,GEA0515,https://s3.amazonaws.com/gelest/sds/GEA0515_GHS+US_English+US.pdf,C(C=C)[Ge](Cl)(Cl)Cl
1793-90-4,ALLYLTRIETHYLGERMANE,48.0,molid285,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GEA0530.gif,C(C=C)[Ge](CC)(CC)CC,GEA0530,https://s3.amazonaws.com/gelest/sds/GEA0530_GHS+US_English+US.pdf,C(C=C)[Ge](CC)(CC)CC
762-66-3,ALLYLTRIMETHYLGERMANE,16.0,molid286,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GEA0550.gif,C(C=C)[Ge](C)(C)C,GEA0550,https://s3.amazonaws.com/gelest/sds/GEA0550_GHS+US_English+US.pdf,C(C=C)[Ge](C)(C)C
6181-21-1,BENZYLTRICHLOROGERMANE,65.0,molid287,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GEB0969.gif,C(C1=CC=CC=C1)[Ge](Cl)(Cl)Cl,GEB0969,https://s3.amazonaws.com/gelest/sds/GEB0969_GHS+US_English+US.pdf,C(C1=CC=CC=C1)[Ge](Cl)(Cl)Cl
55290-25-0,BIS[BIS(TRIMETHYLSILYL)AMINO]GERMANIUM(II),110.0,molid288,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GEB1025.gif,C[Si](C)(C)N([Si](C)(C)C)[Ge]N([Si](C)(C)C)[Si](C)(C)C,GEB1025,https://s3.amazonaws.com/gelest/sds/GEB1025_GHS+US_English+US.pdf,C[Si](C)(C)N([Si](C)(C)C)[Ge]N([Si](C)(C)C)[Si](C)(C)C
21581-91-9,BIS(CHLOROMETHYL)DIMETHYLGERMANE,51.0,molid289,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GEB1050.gif,ClC[Ge](C)(C)CCl,GEB1050,https://s3.amazonaws.com/gelest/sds/GEB1050_GHS+US_English+US.pdf,ClC[Ge](C)(C)CCl
41879-34-9,t-BUTYLDIMETHYLCHLOROGERMANE,34.0,molid290,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GEB1933.gif,C(C)(C)(C)[Ge](Cl)(C)C,GEB1933,https://s3.amazonaws.com/gelest/sds/GEB1933_GHS+US_English+US.pdf,C(C)(C)(C)[Ge](Cl)(C)C
57402-96-7,n-BUTYLGERMANE,23.0,molid291,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GEB1969.5.gif,C(CCC)[GeH3],GEB1969.5,https://s3.amazonaws.com/gelest/sds/GEB1969.5_GHS+US_English+US.pdf,C(CCC)[GeH3]
149540-54-5,t-BUTYLGERMANE,23.0,molid292,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GEB1970.gif,C(C)(C)(C)[GeH3],GEB1970,https://s3.amazonaws.com/gelest/sds/GEB1970_GHS+US_English+US.pdf,C(C)(C)(C)[GeH3]
4872-26-8,n-BUTYLTRICHLOROGERMANE,82.0,molid293,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GEB1975.gif,C(CCC)[Ge](Cl)(Cl)Cl,GEB1975,https://s3.amazonaws.com/gelest/sds/GEB1975_GHS+US_English+US.pdf,C(CCC)[Ge](Cl)(Cl)Cl
15961-23-6,CARBOXYETHYLTRICHLOROGERMANE,110.0,molid294,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GEC2262.gif,C(=O)(O)CC[Ge](Cl)(Cl)Cl,GEC2262,https://s3.amazonaws.com/gelest/sds/GEC2262_GHS+US_English+US.pdf,C(=O)(O)CC[Ge](Cl)(Cl)Cl
5830-55-7,CHLOROMETHYLTRIMETHYLGERMANE,6.0,molid295,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GEC2300.gif,ClC[Ge](C)(C)C,GEC2300,https://s3.amazonaws.com/gelest/sds/GEC2300_GHS+US_English+US.pdf,ClC[Ge](C)(C)C
13971-75-0,DI-n-BUTYLDIACETOXYGERMANE,110.0,molid296,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GED3150.gif,C(CCC)[Ge](OC(C)=O)(OC(C)=O)CCCC,GED3150,https://s3.amazonaws.com/gelest/sds/GED3150_GHS+US_English+US.pdf,C(CCC)[Ge](OC(C)=O)(OC(C)=O)CCCC
4593-81-1,DI-n-BUTYLDICHLOROGERMANE,107.0,molid297,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GED3200.gif,C(CCC)[Ge](Cl)(Cl)CCCC,GED3200,https://s3.amazonaws.com/gelest/sds/GED3200_GHS+US_English+US.pdf,C(CCC)[Ge](Cl)(Cl)CCCC
19272-94-7,DICHLOROMETHYLTRIMETHYLGERMANE,33.0,molid298,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GED3365.gif,ClC(Cl)[Ge](C)(C)C,GED3365,https://s3.amazonaws.com/gelest/sds/GED3365_GHS+US_English+US.pdf,ClC(Cl)[Ge](C)(C)C
13314-52-8,DIETHYLDICHLOROGERMANE,52.0,molid299,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GED3400.gif,C(C)[Ge](Cl)(Cl)CC,GED3400,https://s3.amazonaws.com/gelest/sds/GED3400_GHS+US_English+US.pdf,C(C)[Ge](Cl)(Cl)CC
51174-08-4,DIETHYLDIETHOXYGERMANE,65.0,molid300,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GED3404.gif,C(C)[Ge](OCC)(OCC)CC,GED3404,https://s3.amazonaws.com/gelest/sds/GED3404_GHS+US_English+US.pdf,C(C)[Ge](OCC)(OCC)CC
1631-46-5,DIETHYLGERMANE,23.0,molid301,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GED3410.gif,C(C)[GeH2]CC,GED3410,https://s3.amazonaws.com/gelest/sds/GED3410_GHS+US_English+US.pdf,C(C)[GeH2]CC
13361-67-6,DIMETHYLAMINOTRIMETHYLGERMANE,10.0,molid302,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GED3600.gif,CN(C)[Ge](C)(C)C,GED3600,https://s3.amazonaws.com/gelest/sds/GED3600_GHS+US_English+US.pdf,CN(C)[Ge](C)(C)C
1529-48-2,DIMETHYLDICHLOROGERMANE,32.0,molid303,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GED4100.gif,C[Ge](Cl)(Cl)C,GED4100,https://s3.amazonaws.com/gelest/sds/GED4100_GHS+US_English+US.pdf,C[Ge](Cl)(Cl)C
1613-66-7,DIPHENYLDICHLOROGERMANE,160.0,molid304,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GED4500.gif,C1(=CC=CC=C1)[Ge](Cl)(Cl)C1=CC=CC=C1,GED4500,https://s3.amazonaws.com/gelest/sds/GED4500_GHS+US_English+US.pdf,C1(=CC=CC=C1)[Ge](Cl)(Cl)C1=CC=CC=C1
7301-42-0,DIPHENYLDIMETHYLGERMANE,110.0,molid305,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GED4538.gif,C1(=CC=CC=C1)[Ge](C)(C)C1=CC=CC=C1,GED4538,https://s3.amazonaws.com/gelest/sds/GED4538_GHS+US_English+US.pdf,C1(=CC=CC=C1)[Ge](C)(C)C1=CC=CC=C1
1675-58-7,DIPHENYLGERMANE,104.0,molid306,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GED4550.gif,C1(=CC=CC=C1)[GeH2]C1=CC=CC=C1,GED4550,https://s3.amazonaws.com/gelest/sds/GED4550_GHS+US_English+US.pdf,C1(=CC=CC=C1)[GeH2]C1=CC=CC=C1
993-42-0,ETHYLTRICHLOROGERMANE,51.0,molid307,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GEE4700.gif,C(C)[Ge](Cl)(Cl)Cl,GEE4700,https://s3.amazonaws.com/gelest/sds/GEE4700_GHS+US_English+US.pdf,C(C)[Ge](Cl)(Cl)Cl
5865-92-9,ETHYLTRIETHOXYGERMANE,60.0,molid308,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GEE4710.gif,C(C)[Ge](OCC)(OCC)OCC,GEE4710,https://s3.amazonaws.com/gelest/sds/GEE4710_GHS+US_English+US.pdf,C(C)[Ge](OCC)(OCC)OCC
7782-65-2,GERMANE,40.0,molid309,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GEG5000.gif,[GeH4],GEG5000,https://s3.amazonaws.com/gelest/sds/GEG5000_GHS+US_English+US.pdf,[GeH4]
7440-56-4,GERMANIUM,20.0,molid310,https://www.gelest.com:443/wp-content/uploads/GEG5020.png,[Ge],GEG5020,https://s3.amazonaws.com/gelest/sds/GEG5020_GHS+US_English+US.pdf,[Ge]
13573-08-5,GERMANIUM DIIODIDE,545.0,molid311,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GEG5200.gif,[Ge](I)I,GEG5200,https://s3.amazonaws.com/gelest/sds/GEG5200_GHS+US_English+US.pdf,[Ge](I)I
1310-53-8,GERMANIUM DIOXIDE,20.0,molid312,https://www.gelest.com:443/wp-content/uploads/GEG5300.png,[Ge](=O)=O,GEG5300,https://s3.amazonaws.com/gelest/sds/GEG5300_GHS+US_English+US.pdf,[Ge](=O)=O
12065-11-1,GERMANIUM DISELENIDE,20.0,molid313,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GEG5350.gif,[Ge](=[Se])=[Se],GEG5350,https://s3.amazonaws.com/gelest/sds/GEG5350_GHS+US_English+US.pdf,[Ge](=[Se])=[Se]
12025-32-0,GERMANIUM(II) SULFIDE,20.0,molid314,https://www.gelest.com:443/wp-content/uploads/GEG5430.png,[Ge]=S,GEG5430,https://s3.amazonaws.com/gelest/sds/GEG5430_GHS+US_English+US.pdf,[Ge]=S
13450-95-8,GERMANIUM TETRAIODIDE,110.0,molid315,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GEG5800.gif,[Ge](I)(I)(I)I,GEG5800,https://s3.amazonaws.com/gelest/sds/GEG5800_GHS+US_English+US.pdf,[Ge](I)(I)(I)I
993-62-4,HEXAETHYLDIGERMANE,65.0,molid316,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GEH6000.gif,C(C)[Ge]([Ge](CC)(CC)CC)(CC)CC,GEH6000,https://s3.amazonaws.com/gelest/sds/GEH6000_GHS+US_English+US.pdf,C(C)[Ge]([Ge](CC)(CC)CC)(CC)CC
2538-70-7,HEXAETHYLDIGERMOXANE,110.0,molid317,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GEH6066.gif,C(C)[Ge](O[Ge](CC)(CC)CC)(CC)CC,GEH6066,https://s3.amazonaws.com/gelest/sds/GEH6066_GHS+US_English+US.pdf,C(C)[Ge](O[Ge](CC)(CC)CC)(CC)CC
993-52-2,HEXAMETHYLDIGERMANE,14.0,molid318,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GEH6100.gif,C[Ge]([Ge](C)(C)C)(C)C,GEH6100,https://s3.amazonaws.com/gelest/sds/GEH6100_GHS+US_English+US.pdf,C[Ge]([Ge](C)(C)C)(C)C
2816-39-9,HEXAPHENYLDIGERMANE,200.0,molid319,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GEH6150.gif,C1(=CC=CC=C1)[Ge]([Ge](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,GEH6150,https://s3.amazonaws.com/gelest/sds/GEH6150_GHS+US_English+US.pdf,C1(=CC=CC=C1)[Ge]([Ge](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1
2181-40-0,HEXAPHENYLDIGERMOXANE,200.0,molid320,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GEH6160.gif,C1(=CC=CC=C1)[Ge](O[Ge](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,GEH6160,https://s3.amazonaws.com/gelest/sds/GEH6160_GHS+US_English+US.pdf,C1(=CC=CC=C1)[Ge](O[Ge](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1
95347-64-1,METHACRYLOXYTRIETHYLGERMANE,65.0,molid321,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/GEM6490.gif,C(C(=C)C)(=O)O[Ge](CC)(CC)CC,GEM6490,https://s3.amazonaws.com/gelest/sds/GEM6490_GHS+US_English+US.pdf,C(C(=C)C)(=O)O[Ge](CC)(CC)CC
